codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
345,2010-11-24,MSF 261/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição Federal e art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, a escolha do nome do Senhor ANTENOR AMÉRICO MOURÃO BOGÉA FILHO, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Especial do Ministério das relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Togolesa.",Votou
345,2010-11-24,MSF 151/2010,"Submete à apreciação do Senado Federal o nome do Senhor ARNALDO CAICHE D'OLIVEIRA, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Benin.",Votou
345,2010-11-10,MSF 292/2010,"Submete à apreciação do Senado Federal a escolha do Senhor CARLOS ALFREDO LAZARY TEIXEIRA, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Peru.",Votou
345,2010-11-09,MSF 245/2010,"Submete a apreciação do Senado Federal a indicação da Senhora MITZI GURGEL VALENTE DA COSTA, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto ao Sultanato de Omã.",Presente – Não registrou voto
345,2010-11-09,MSF 141/2010,"Submete à apreciação do Senado Federal o nome do Senhor RICARDO ANDRÉ VIEIRA DINIZ, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junta à República de Granada.",Presente – Não registrou voto
345,2010-11-09,MSF 122/2010,"Submete à apreciação do Senado Federal a escolha do Senhor ALEXANDRE ADDOR NETO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Sérvia, e, cumulativamente, em Montenegro.",Presente – Não registrou voto
345,2010-11-09,MSF 121/2010,"Submete à apreciação do Senado Federal, a escolha do Senhor DANTE COELHO DE LIMA, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Chipre.",Presente – Não registrou voto
345,2010-11-09,MSF 247/2010,"Submete a apreciação do Senado Federal a indicação do Tenente-Brigadeiro-do-Ar CLEONILSON NICACIO SILVA para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da aposentadoria do Ministro Flávio de Oliveira Lencastre.",Presente – Não registrou voto
345,2010-11-09,MSF 260/2010,"Submete à consideração do Senado Federal, nos termos do art. 123 da Constituição, o nome do Almirante-de-Esquadra MARCUS VINICIUS OLIVEIRA DOS SANTOS para exercer o cargo de Ministro do Superior Tribunal Militar na vaga decorrente da aposentadoria do Senhor Ministro Rayder Alencar da Silveira.",Presente – Não registrou voto
345,2010-08-04,PLC 10/2010,"Altera a Lei Complementar nº 97, de 9 de junho de 1999, que dispõe sobre as normas gerais para a organização, o preparo e o emprego das Forças Armadas (cria o Estado-Maior Conjunto das Forças Armadas).",Atividade parlamentar
345,2010-08-04,OFS 19/2010,"Informa ao Senado Federal, nos termos do art. 103-B, inciso II, da Constituição Federal, o nome da Ministra ELIANA CALMON eleita pelo Superior Tribunal de Justiça em Sessão Plenária realizada no dia 03 de agosto de 2010, para compor o Conselho Nacional de Justiça no biênio 2010/2012.",Atividade parlamentar
345,2010-08-04,MSF 111/2010,"Submete à apreciação do Senado Federal o nome do Senhor EDUARDO MARCELO DE LIMA SALES, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS, na vaga do Senhor Fausto Pereira dos Santos.",Atividade parlamentar
345,2010-08-04,MSF 105/2010,Submete à apreciação do Senado Federal a indicação do Senhor JOSÉ AGENOR ÁLVARES DA SILVA para ser reconduzido ao cargo de Diretor da Agência Nacional de Vigilância Sanitária - ANVISA.,Atividade parlamentar
345,2010-08-04,MSF 234/2010,"Submete à apreciação do Senado Federal a indicação do Senhor JORGE LUIZ MACEDO BASTOS para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestre - ANTT, na vaga do Senhor Francisco de Oliveira Filho.",Atividade parlamentar
345,2010-08-03,PLC 22/2010,"Autoriza a participação da União em fundo destinado à cobertura suplementar dos riscos do seguro rural; altera dispositivos da Lei nº 10.823, de 19 de dezembro de 2003, da Lei Complementar nº 126, de 15 de janeiro de 2007, do Decreto-Lei nº 73, de 21 de novembro de 1966,  do Decreto-Lei nº 261, de 28 de fevereiro de 1967 e da Lei nº 4.594, de 29 de dezembro de 1964; revoga dispositivos da Lei nº 8.171, de 17 de janeiro de 1991, da Lei nº 10.823, de 19 de dezembro de 2003, e do Decreto-Lei nº 73, de 21 de novembro de 1966; e dá outras providências.",Sim
345,2010-08-03,PEC 100/2007,"Dá nova redação às alíneas b e c do inciso XXIII do art. 21 da Constituição Federal, para autorizar a produção, a comercialização e a utilização de radioisótopos para a pesquisa e uso médicos.",Sim
345,2010-08-03,PEC 17/2010,"Altera o art. 31 da Emenda Constitucional nº 19, de 1998, para dispor sobre o quadro de servidores civis e militares dos ex-Territórios Federais do Amapá e de Roraima.",Sim
345,2010-08-03,MSF 130/2010,"Submete à apreciação do Senado Federal a indicação do Senhor VINÍCIUS MARQUES DE CARVALHO para ser reconduzido ao cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça.",Votou
345,2010-08-03,MSF 129/2010,"Submete à apreciação do Senado Federal a indicação do Senhor OLAVO ZAGO CHINAGLIA para ser reconduzido ao cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça.",Votou
345,2010-08-03,MSF 154/2010,"Submete ao Senado Federal a escolha do nome do Senhor JOSÉ ROBERTO FREIRE PIMENTA para exercer o cargo de Ministro do Tribunal Superior do Trabalho, na vaga reservada a juízes de carreira da magistratura trabalhista, decorrente de aposentadoria do Ministro Vantuil Abdala.",Votou
345,2010-08-03,PEC 100/2007,"Dá nova redação às alíneas b e c do inciso XXIII do art. 21 da Constituição Federal, para autorizar a produção, a comercialização e a utilização de radioisótopos para a pesquisa e uso médicos.",Sim
345,2010-08-03,PEC 17/2010,"Altera o art. 31 da Emenda Constitucional nº 19, de 1998, para dispor sobre o quadro de servidores civis e militares dos ex-Territórios Federais do Amapá e de Roraima.",Sim
345,2010-08-03,PEC 17/2010,"Altera o art. 31 da Emenda Constitucional nº 19, de 1998, para dispor sobre o quadro de servidores civis e militares dos ex-Territórios Federais do Amapá e de Roraima.",Sim
345,2010-08-03,PEC 64/2007,"Altera a redação do inciso XVIII do art. 7º da Constituição Federal, para aumentar para 180 (cento e oitenta) dias a duração do período da licença à gestante.",Sim
345,2010-08-03,MSF 104/2010,Submete à apreciação do Senado Federal a indicação do Senhor JONY MARCOS DO VALLE LOPES para exercer o cargo de Diretor de Planejamento e Pesquisa do Departamento Nacional de Infra-Estrutura de Transportes - DNIT.,Presente – Não registrou voto
345,2010-08-03,MSF 150/2010,"Submete à apreciação do Senado Federal a escolha do Senhor PAULO AMERICO VEIGA WOLOWSKY, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Congo.",Votou
345,2010-07-07,MSF 128/2010,"Submete à apreciação do Senado Federal a indicação do Senhor CARLOS EMMANUEL JOPPERT RAGAZZO para ser reconduzido ao cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça.",Votou
345,2010-07-07,MSF 117/2010,"Submete à apreciação do Senado Federal o nome do Senhor RICARDO SÉRGIO MAIA BEZERRA para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC.
",Votou
345,2010-07-07,MSF 116/2010,"Submete ao Senado Federal o nome do Senhor CARLOS EDUARDO MAGALHÃES DA SILVEIRA PELLEGRINO, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, na vaga do Senhor Ronaldo Serôa da Mota.",Votou
345,2010-07-07,OFS 12/2010,"Comunica ao Senado Federal que, em sessão realizada no dia 11 de maio de 2010, o Plenário da Câmara dos Deputados elegeu o Senhor LUIZ MOREIRA GOMES JÚNIOR para compor o Conselho Nacional do Ministério Público.",Votou
345,2010-07-07,MSF 184/2010,"Submete à apreciação do Senado Federal a indicação do Senhor PAULO DE TARSO VIEIRA SANSEVERINO, Desembargador do Tribunal de Justiça do Estado do Rio Grande do Sul, para compor o Superior Tribunal de Justiça, no cargo de Ministro, em vaga destinada a Desembargadores dos Tribunais de Justiça, decorrente da aposentadoria da Senhora Ministra Denise Arruda.",Votou
345,2010-07-07,MSF 183/2010,"Submete ao Senado Federal o nome da Senhora MARIA ISABEL DINIZ GALLOTTI RODRIGUES, Juíza Federal do Tribunal Regional Federal da 1ª Região, para compor o Superior Tribunal de Justiça, no cargo de Ministro, em vaga destinada a Juízes Federais dos Tribunais Regionais Federais, decorrente da aposentadoria do Senhor Ministro Fernando Gonçalves.",Votou
345,2010-07-07,PEC 89/2003,"Dá nova redação aos artigos 93 e 95 da Constituição Federal, para impedir a utilização da aposentadoria dos magistrados como medida disciplinar e permitir a perda de cargo, nos casos que estabelece.",Sim
345,2010-07-07,PEC 51/2003,"Dá nova redação ao § 4º do artigo 225 da Constituição Federal, para incluir o Cerrado e a Caatinga entre os biomas considerados patrimônio nacional.",Sim
345,2010-07-07,PEC 42/2008,"Altera a denominação do Capítulo VII do Título VIII da Constituição Federal e modifica o seu art. 227. (Dispõe sobre a proteção dos direitos econômicos, sociais e culturais da juventude).",Sim
345,2010-07-07,PEC 14/2008,Altera o Ato das Disposições Constitucionais Transitórias para tornar permanente o Fundo de Combate e Erradicação da Pobreza.,Sim
345,2010-07-07,PEC 17/2008,Acrescenta artigos ao Ato das Disposições Constitucionais Transitórias. (Dispõe sobre a prorrogação dos benefícios para a Zona Franca de Manaus).,Sim
345,2010-07-07,PEC 64/2007,"Altera a redação do inciso XVIII do art. 7º da Constituição Federal, para aumentar para 180 (cento e oitenta) dias a duração do período da licença à gestante.",Sim
345,2010-07-07,PEC 28/2009,"Dá nova redação ao § 6º do art. 226 da Constituição Federal, que dispõe sobre a dissolubilidade do casamento civil pelo divórcio, suprimindo o requisito de prévia separação judicial por mais de 1 (um) ano ou de comprovada separação de fato por mais de 2 (dois) anos.",Presente – Não registrou voto
345,2010-07-07,PEC 89/2003,"Dá nova redação aos artigos 93 e 95 da Constituição Federal, para impedir a utilização da aposentadoria dos magistrados como medida disciplinar e permitir a perda de cargo, nos casos que estabelece.",Sim
345,2010-07-07,PEC 51/2003,"Dá nova redação ao § 4º do artigo 225 da Constituição Federal, para incluir o Cerrado e a Caatinga entre os biomas considerados patrimônio nacional.",Sim
345,2010-07-07,PEC 42/2008,"Altera a denominação do Capítulo VII do Título VIII da Constituição Federal e modifica o seu art. 227. (Dispõe sobre a proteção dos direitos econômicos, sociais e culturais da juventude).",Sim
345,2010-07-07,PEC 42/2008,"Altera a denominação do Capítulo VII do Título VIII da Constituição Federal e modifica o seu art. 227. (Dispõe sobre a proteção dos direitos econômicos, sociais e culturais da juventude).",Sim
345,2010-07-07,PEC 14/2008,Altera o Ato das Disposições Constitucionais Transitórias para tornar permanente o Fundo de Combate e Erradicação da Pobreza.,Sim
345,2010-07-07,PEC 17/2008,Acrescenta artigos ao Ato das Disposições Constitucionais Transitórias. (Dispõe sobre a prorrogação dos benefícios para a Zona Franca de Manaus).,Sim
345,2010-07-07,PEC 17/2008,Acrescenta artigos ao Ato das Disposições Constitucionais Transitórias. (Dispõe sobre a prorrogação dos benefícios para a Zona Franca de Manaus).,Sim
345,2010-07-07,MSF 115/2010,"Submete à apreciação do Senado Federal o nome do Senhor RUBENS CARLOS VIEIRA, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, na vaga do Senhor Alexandre Gomes de Barros.",Presente – Não registrou voto
345,2010-07-07,MSF 233/2009,"Submete à apreciação do Senado Federal o nome do Senhor JOSÉ ANTONIO MARCONDES DE CARVALHO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Bolivariana da Venezuela.",Presente – Não registrou voto
345,2010-07-07,MSF 144/2010,"Submete à apreciação do Senado Federal o nome do Senhor WASHINGTON LUIS PEREIRA DE SOUSA NETO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Bósnia-Herzegovina, cumulativamente a sua indicação para exercer o cargo de Embaixador do Brasil junto à República da Bulgária e à República da Macedônia.",Votou
345,2010-07-07,MSF 124/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição, e do art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, a escolha do senhor WASHINGTON LUIS PEREIRA DE SOUSA NETO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério da Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Bulgária e, cumulativamente, junto à República da Macedônia.",Votou
345,2010-07-07,MSF 77/2010,"Submete à apreciação do Senado Federal o nome do Senhor MARIO VILALVA, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Portuguesa.",Presente – Não registrou voto
345,2010-07-06,MSF 142/2010,"Submete à apreciação do Senado Federal o nome do Senhor JOSÉ CARLOS DA FONSECA JUNIOR, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junta à União de Myanmar.",Atividade parlamentar
345,2010-07-06,MSF 125/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição, e do art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, a escolha do senhor RUDÁ GONZALES SEFERIN, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Albânia.",Atividade parlamentar
345,2010-07-06,MSF 143/2010,"Submete à apreciação do Senado Federal o nome do Senhor RUBEM ANTONIO CORREA BARBOSA, Ministro de Primeira  Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Vanuatu e no Estado Independente de Papua Nova Guiné, cumulativamente à sua indicação para exercer o cargo de Embaixador do Brasil junto à Comunidade da Austrália.",Atividade parlamentar
345,2010-07-06,MSF 123/2010,"Submete à apreciação do Senado Federal a escolha do Senhor RUBEM ANTONIO CORREA BARBOSA, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Comunidade da Austrália,",Atividade parlamentar
345,2010-07-06,MSF 120/2010,"Submete à apreciação do Senado Federal a escolha do Senhor MARCOS BEZERRA ABBOTT GALVÃO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Japão.",Atividade parlamentar
345,2010-07-06,MSF 119/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição, e do art. 39 da Lei nº  11.440, de 29 de dezembro de 2006, a escolha da senhora MARIA ELISA TEÓFILO DE LUNA, Ministra de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República do Senegal e, cumulativamente, junto à República da Gâmbia.",Atividade parlamentar
345,2010-07-06,MSF 118/2010,"Submete à apreciação do Senado Federal a escolha do Senhor  LUIZ ANTONIO FACHINI GOMES, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Tunísia.",Atividade parlamentar
345,2010-07-06,MSF 86/2010,"Submete à apreciação do Senado Federal a indicação do Senhor FREDERICO CEZAR DE ARAUJO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Chile.",Atividade parlamentar
345,2010-07-06,MSF 75/2010,"Submete à apreciação do Senado Federal o nome do Senhor JOSÉ EDUARDO MARTINS FELICIO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República de Cuba.",Atividade parlamentar
345,2010-07-06,MSF 132/2010,"Submete à apreciação do Senado Federal a indicação do Senhor ANDRÉ PEPITONE DA NÓBREGA, para exercer o cargo de Diretor da Agência Nacional de Energia Elétrica - ANEEL, na vaga do Senhor José Guilherme Silva Menezes Senna.",Atividade parlamentar
345,2010-07-06,MSF 131/2010,Submete à consideração do Senado Federal o nome do senhor ROMEU DONIZETE RUFINO para ser reconduzido ao cargo de diretor da Agência Nacional de Energia Elétrica - ANEEL.,Atividade parlamentar
345,2010-07-06,MSF 72/2010,"Submete à apreciação do Senado Federal a escolha do Senhor MARCEL FORTUNA BIATO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Estado Plurinacional da Bolívia.",Atividade parlamentar
345,2010-07-06,MSF 74/2010,"Submete à apreciação do Senado Federal o nome da Senhora MARIA LAURA DA ROCHA, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Delegada Permanente do Brasil junto à Organização das Nações Unidas para a Educação, a Ciência e a Cultura (BRASUNESCO).",Atividade parlamentar
345,2010-07-06,MSF 158/2010,"Submete à apreciação do Senado Federal o nome do General-de-Exército FERNANDO SÉRGIO GALVÃO, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da aposentadoria do General-de-Exército Sérgio Ernesto Alves Conforto, a partir de 31 de agosto de 2010.",Atividade parlamentar
345,2010-07-06,MSF 157/2010,"Submete a apreciação do Senado Federal o nome do Almirante-de-Esquadra MARCOS MARTINS TORRES, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da aposentadoria do Almirante-de-Esquadra Marcos Augusto Leal de Azevedo, a partir de 25 de agosto de 2010.",Atividade parlamentar
345,2010-06-09,PLC 8/2010,"Autoriza a União a ceder onerosamente à Petróleo Brasileiro S.A. - PETROBRAS o exercício das atividades de pesquisa e lavra de petróleo, de gás natural e de outros hidrocarbonetos fluidos de que trata o inciso I do art. 177 da Constituição Federal, e dá outras providências.
",Presente – Não registrou voto
345,2010-06-09,PLC 7/2010,"Cria o Fundo Social - FS; dispõe sobre sua estrutura e fontes de recursos; altera a Lei nº  9.478, de 6 de agosto de 1997; e dá outras providências.",Sim
345,2010-06-09,PLC 7/2010,"Cria o Fundo Social - FS; dispõe sobre sua estrutura e fontes de recursos; altera a Lei nº  9.478, de 6 de agosto de 1997; e dá outras providências.",Não
345,2010-05-19,PLC 58/2010,"Altera a Lei Complementar nº 64, de 18 de maio de 1990, que estabelece, de acordo com o § 9º do art. 14 da Constituição Federal, casos de inelegibilidade, prazos de cessação e determina outras providências, para incluir hipóteses de inelegibilidade que visam a proteger a probidade administrativa e a moralidade no exercício do mandato.
",Sim
345,2010-05-19,PLC 58/2010,"Altera a Lei Complementar nº 64, de 18 de maio de 1990, que estabelece, de acordo com o § 9º do art. 14 da Constituição Federal, casos de inelegibilidade, prazos de cessação e determina outras providências, para incluir hipóteses de inelegibilidade que visam a proteger a probidade administrativa e a moralidade no exercício do mandato.
",Sim
345,2010-05-18,MSF 107/2010,"Submete à apreciação do Senado Federal a indicação do Senhor JOSÉ ROBERTO DE ALMEIDA PINTO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Guatemala.",Votou
345,2010-05-18,MSF 71/2010,"Submete à apreciação do Senado Federal o nome do Senhor GONÇALO DE BARROS CARVALHO E MELLO MOURÃO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino da Dinamarca e, cumulativamente, junto à República da Lituânia.",Votou
345,2010-05-11,MSF 73/2010,"Submete à apreciação do Senado Federal o nome do Senhor JOÃO CARLOS DE SOUZA-GOMES, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Oriental do Uruguai.",Presente – Não registrou voto
345,2010-05-11,MSF 67/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição Federal, e art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor PAULO CESAR MEIRA DE VASCONCELOS, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino da Tailândia, e, cumulativamente, junto ao Reino do Camboja e à República Democrática Popular de Laos.",Presente – Não registrou voto
345,2010-05-11,MSF 65/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constitiuição Federal, e com o art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, a escolha do Senhor ROBERTO JAGUARIBE GOMES DE MATTOS, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino Unido da Grã-Bretanha e Irlanda do Norte.",Votou
345,2010-05-11,MSF 1/2010,"Submete à apreciação do Senado Federal a indicação do Senhor FERNANDO SIMAS MAGALHÃES, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Equador.",Votou
345,2010-05-11,MSF 76/2010,"Submete à apreciação do Senado Federal o nome da Senhora ANA LUCY GENTIL CABRAL PETERSEN, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República de Angola.",Votou
345,2010-04-28,MSF 64/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição Federal, e do art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, o nome da Senhora MARIA ELISA DE BITTENCOURT BERENGUER, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto ao Estado de Israel.",Votou
345,2010-04-28,MSF 90/2010,"Submete à consideração do Senado Federal, nos termos do inciso I do parágrafo único do art. 104 da Constituição Federal, o nome do Doutor RAUL ARAÚJO FILHO, Desembargador do Tribunal de Justiça do Estado do Ceará, para compor o Superior Tribunal de Justiça no cargo de Ministro, em vaga reservada a Desembargadores dos Tribunais de Justiça, decorrente da aposentadoria do Senhor Ministro Paulo Benjamin Fragoso Gallotti.",Votou
345,2010-04-28,MSF 90/2010,"Submete à consideração do Senado Federal, nos termos do inciso I do parágrafo único do art. 104 da Constituição Federal, o nome do Doutor RAUL ARAÚJO FILHO, Desembargador do Tribunal de Justiça do Estado do Ceará, para compor o Superior Tribunal de Justiça no cargo de Ministro, em vaga reservada a Desembargadores dos Tribunais de Justiça, decorrente da aposentadoria do Senhor Ministro Paulo Benjamin Fragoso Gallotti.",Votou
345,2010-04-20,MSF 64/2010,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso IV, da Constituição Federal, e do art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, o nome da Senhora MARIA ELISA DE BITTENCOURT BERENGUER, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto ao Estado de Israel.",Votou
345,2010-04-14,MSF 267/2009,"Submete à apreciação do Senado Federal a indicação do Senhor PAULO RODRIGUES VIEIRA, para exercer o cargo de Diretor da Agência Nacional de Águas - ANA, na vaga do Senhor Benedito Pinto Ferreira Braga Júnior.",Presente – Não registrou voto
345,2010-04-14,MSF 91/2010,"Submete à apreciação do Senado Federal a indicação do Senhor LUIZ AWAZU PEREIRA DA SILVA, para exercer o cargo de Diretor do Banco Central do Brasil.",Votou
