codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
5525,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
5525,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Presente – Não registrou voto
5525,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
5525,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Não
5525,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
5525,2023-10-10,PL 2721/2023,Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.,Sim
5525,2023-08-29,PLP 257/2019,"Altera a Lei Complementar nº 101, de 04 de maio de 2000, e a Lei n° 12.340, de 1º de dezembro de 2010, para aperfeiçoar os meios técnicos e financeiros de resposta da União a calamidades públicas.",Sim
5525,2023-06-06,PEC 43/2022,"Acrescenta o art. 121 ao Ato das Disposições Constitucionais Transitórias, para assegurar prazo de vigência adicional aos instrumentos de permissão lotérica.",Sim
5525,2023-06-06,PEC 43/2022,"Acrescenta o art. 121 ao Ato das Disposições Constitucionais Transitórias, para assegurar prazo de vigência adicional aos instrumentos de permissão lotérica.",Sim
5525,2022-12-07,PEC 32/2022,"Altera o Ato das Disposições Constitucionais Transitórias para permitir a implementação do Programa Bolsa Família e definir regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, e dá outras providências.",Sim
5525,2022-12-07,PEC 32/2022,"Altera o Ato das Disposições Constitucionais Transitórias para permitir a implementação do Programa Bolsa Família e definir regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, e dá outras providências.",Sim
5525,2022-12-07,PEC 32/2022,"Altera o Ato das Disposições Constitucionais Transitórias para permitir a implementação do Programa Bolsa Família e definir regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, e dá outras providências.",Sim
5525,2022-12-07,PEC 32/2022,"Altera o Ato das Disposições Constitucionais Transitórias para permitir a implementação do Programa Bolsa Família e definir regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, e dá outras providências.",Não
5525,2022-12-07,PEC 32/2022,"Altera o Ato das Disposições Constitucionais Transitórias para permitir a implementação do Programa Bolsa Família e definir regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, e dá outras providências.",Sim
5525,2022-12-13,PEC 13/2019,"Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar a parcela do imóvel com vegetação nativa.",Sim
5525,2022-12-13,PEC 13/2019,"Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar a parcela do imóvel com vegetação nativa.",Sim
5525,2022-07-06,PLS 5/2015,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para alterar o enquadramento no Regime Especial Unificado de Arrecadação de Tributos e Contribuições devidos pelas Microempresas e Empresas de Pequeno Porte (Simples Nacional) das atividades de prestação de serviço de representação comercial e demais atividades de intermediação de negócios e serviços de terceiros.",Sim
5525,2022-06-22,PDL 333/2020,"Susta a Portaria nº 377, de 8 de julho de 2020, da Secretaria do Tesouro Nacional do Ministério da Economia, que “Estabelece prazos para a definição de rotinas e contas contábeis, bem como classificações orçamentárias para operacionalização do item 04.01.02.01 (3) da 10ª edição do Manual de Demonstrativos Fiscais (MDF), aprovado pela Portaria STN nº 286, de 7 de maio de 2019, e alterações posteriores”.",Sim
5525,2022-06-21,MPV 1102/2022,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 479.866.600,00, para o fim que especifica.",Sim
5525,2022-06-01,OFS 11/2022,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso II e § 2º, da Constituição Federal, a indicação do Senhor LUIS FELIPE SALOMÃO, Ministro do Superior Tribunal de Justiça, para compor o Conselho Nacional de Justiça, no cargo de Corregedor Nacional de Justiça, no biênio 2022/2024.",Votou
5525,2022-06-01,MSF 41/2022,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JULIANO FÉRES NASCIMENTO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Comunidade dos Países de Língua Portuguesa.",Votou
5525,2022-06-01,MSF 12/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor PEDRO LUIZ DALCERO, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática de São Tomé e Príncipe.",Votou
5525,2022-06-01,OFS 9/2022,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso V, da Constituição Federal, a indicação do Senhor JAYME MARTINS DE OLIVEIRA NETO, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga indicada pelo Supremo Tribunal Federal.",Votou
5525,2022-06-01,OFS 20/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso X, da Constituição Federal, o nome do Senhor JOÃO PAULO SANTOS SCHOUCAIR, para compor o Conselho Nacional de Justiça – CNJ, na vaga indicada pelo Procurador-Geral da República.",Votou
5525,2022-06-01,MSF 16/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 13.848, de 25 de junho de 2019, 
o nome do Senhor JOÃO PAULO MACHADO GONÇALVES, para exercer o cargo de Ouvidor-Geral da Agência Nacional do Cinema - ANCINE.",Votou
5525,2022-06-01,MSF 10/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor VILMAR ROGEIRO COUTINHO JUNIOR, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Zimbábue.",Votou
5525,2022-06-01,MSF 6/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor LUIZ EDUARDO DE AGUIAR VILLARINHO PEDROSO, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de El Salvador.",Votou
5525,2022-06-01,MSF 4/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor ADEMAR SEABRA DA CRUZ JUNIOR, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Moçambique e, cumulativamente, no Reino de Essuatíni e na República de Madagascar.",Votou
5525,2022-11-23,MSF 75/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o §1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor WILSON PEREIRA DE LIMA FILHO, para exercer o cargo de Diretor da Agência Nacional de Transportes Aquaviários ANTAQ, na vaga decorrente do término do mandato de Adalberto Tokarski.",Presente – Não registrou voto
5525,2022-11-23,MSF 79/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor ALBER FURTADO DE VASCONCELOS NETO, para exercer o cargo de Diretor da Agência Nacional de Transportes Aquaviários – ANTAQ.",Presente – Não registrou voto
5525,2022-11-23,MSF 80/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor CAIO CÉSAR FARIAS LEÔNCIO, para exercer o cargo de Diretor da Agência Nacional de Transportes Aquaviários - ANTAQ.",Presente – Não registrou voto
5525,2022-11-23,MSF 85/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 9.472, de 16 de julho de 1997, o nome do Senhor ALEXANDRE REIS SIQUEIRA FREIRE, para exercer o cargo de membro do Conselho Diretor da Agência Nacional de Telecomunicações - ANATEL, na vaga decorrente do término do mandato de Emmanoel Campelo de Souza Pereira.",Presente – Não registrou voto
5525,2022-11-23,MSF 82/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor FELIPE FERNANDES QUEIROZ, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Fábio Rogério Teixeira Dias de Almeida Carvalho.",Votou
5525,2022-11-23,MSF 81/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor LUCAS ASFOR ROCHA LIMA, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Davi Ferreira Gomes Barreto em 18 de fevereiro de 2023.",Votou
5525,2022-11-23,MSF 84/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 55-D da Lei nº 13.709, de 14 de agosto de 2018, o nome da Senhora MIRIAM WIMMER, para ser reconduzida ao cargo de Diretora do Conselho Diretor da Autoridade Nacional de Proteção de Dados - ANPD, com mandato de quatro anos.",Votou
5525,2022-11-23,MSF 83/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor GUSTAVO MARTINS NOGUEIRA, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Unida da Tanzânia e, cumulativamente, na União das Comores e na República de Seicheles.",Presente – Não registrou voto
5525,2022-11-23,MSF 78/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor TARCISIO DE LIMA FERREIRA FERNANDES COSTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Libanesa.",Votou
5525,2022-11-23,MSF 76/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO ALVES JÚNIOR, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Costa Rica.",Presente – Não registrou voto
5525,2022-11-23,MSF 70/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor BENEDICTO FONSECA FILHO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da África do Sul e, cumulativamente, no Reino do Lesoto e na República de Maurício.",Presente – Não registrou voto
5525,2022-11-23,MSF 68/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor HENRIQUE DA SILVEIRA SARDINHA PINTO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Guatemala.",Votou
5525,2022-11-23,MSF 62/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor MARCO FARANI, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Socialista do Vietnã.",Votou
5525,2022-11-22,OFS 14/2022,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XIII, da Constituição Federal, combinado com o art. 6º, § 1º, da Resolução do Senado Federal n° 7, de 2005, o nome do Senhor LUIZ FERNANDO BANDEIRA DE MELLO FILHO, para ser reconduzido ao cargo do Conselho Nacional de Justiça - CNJ, na vaga destinada ao Senado Federal.",Votou
5525,2022-11-22,MSF 73/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 104, parágrafo único, inciso I, da Constituição Federal, o nome do o Senhor MESSOD AZULAY NETO, Juiz Federal do Tribunal Regional Federal da 2ª Região, com sede na cidade do Rio de Janeiro, Estado do Rio de Janeiro, para exercer o cargo de Ministro do Superior Tribunal de Justiça, na vaga decorrente da aposentadoria do Ministro Napoleão Nunes Maia Filho.",Votou
5525,2022-11-22,MSF 74/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 104, parágrafo único, inciso I, da Constituição Federal, o nome do Senhor PAULO SÉRGIO DOMINGUES, Juiz Federal do Tribunal Regional Federal da 3ª Região, com sede na cidade de São Paulo, Estado de São Paulo, para exercer o cargo de Ministro do Superior Tribunal de Justiça, na vaga decorrente da aposentadoria do Ministro Nefi Cordeiro.",Votou
5525,2022-11-22,OFS 13/2022,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso V, da Constituição Federal, a indicação do Senhor ENGELS AUGUSTO MUNIZ, para ser reconduzido ao cargo do Conselho Nacional do Ministério Público - CNMP, na vaga reservada ao Senado Federal.",Votou
5525,2022-11-22,MSF 72/2022,"Submete à apreciação do Senado Federal, nos termos do art. 111-A, inciso II, da Constituição, a indicação da Senhora LIANA CHAIB, Juíza do Tribunal Regional do Trabalho da 22ª Região, com sede na cidade de Teresina, Estado do Piauí, para exercer o cargo de Ministra do Tribunal Superior do Trabalho, na vaga decorrente da aposentadoria do Ministro Renato de Lacerda Paiva.",Votou
5525,2022-11-22,MSF 77/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor MÁRCIO FAGUNDES DO NASCIMENTO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino Haxemita da Jordânia.",Votou
5525,2022-11-22,MSF 65/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora PAULA ALVES DE SOUZA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegada Permanente do Brasil junto à Organização das Nações Unidas para a Educação, a Ciência e a Cultura.",Votou
5525,2022-11-22,MSF 64/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora CARLA BARROSO CARNEIRO, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Organização das Nações Unidas para a Alimentação e a Agricultura - FAO e aos Organismos Internacionais Conexos.",Votou
5525,2022-11-22,MSF 8/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor RUBEM GUIMARÃES COAN FABRO AMARAL, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Sudão.",Presente – Não registrou voto
5525,2022-11-22,MSF 7/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor LEONARDO CARVALHO MONTEIRO, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Guiné Equatorial.",Votou
5525,2022-11-22,MSF 3/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor EVALDO FREIRE, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Islâmica da Mauritânia.",Votou
5525,2022-11-22,MSF 76/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor FERNANDO JOSÉ MARRONI DE ABREU, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Tunísia.",Presente – Não registrou voto
5525,2022-05-17,MPV 1089/2021,"Altera a Lei nº 6.009, de 26 de dezembro de 1973, a Lei nº 7.565, de 19 de dezembro de 1986, e a Lei nº 11.182, de 27 de setembro de 2005, para dispor sobre o transporte aéreo.",Não
5525,2022-05-17,MPV 1089/2021,"Altera a Lei nº 6.009, de 26 de dezembro de 1973, a Lei nº 7.565, de 19 de dezembro de 1986, e a Lei nº 11.182, de 27 de setembro de 2005, para dispor sobre o transporte aéreo.",Sim
5525,2022-05-10,PEC 32/2021,"Altera a Constituição Federal para elevar para setenta anos a idade máxima para a escolha e nomeação de membros do Supremo Tribunal Federal, do Superior Tribunal de Justiça, dos Tribunais Regionais Federais, do Tribunal Superior do Trabalho, dos Tribunais Regionais do Trabalho, do Tribunal de Contas da União e dos Ministros civis do Superior Tribunal Militar.",Presente – Não registrou voto
5525,2022-05-10,PEC 32/2021,"Altera a Constituição Federal para elevar para setenta anos a idade máxima para a escolha e nomeação de membros do Supremo Tribunal Federal, do Superior Tribunal de Justiça, dos Tribunais Regionais Federais, do Tribunal Superior do Trabalho, dos Tribunais Regionais do Trabalho, do Tribunal de Contas da União e dos Ministros civis do Superior Tribunal Militar.",Presente – Não registrou voto
5525,2022-05-10,MSF 84/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS HENRIQUE MOOJEN DE ABREU E SILVA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Panamá.",Presente – Não registrou voto
5525,2022-05-10,MSF 85/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor OCTÁVIO HENRIQUE DIAS GARCIA CÔRTES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Japão.",Presente – Não registrou voto
5525,2022-05-10,MSF 2/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º, da Lei 10.411, de 26 de fevereiro de 2002, o nome do Senhor JOÃO CARLOS DE ANDRADE UZÊDA ACCIOLY, para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM, na vaga decorrente do término do mandato de Fernando Caio Galdi em 31 de dezembro de 2021.",Votou
5525,2022-05-10,PL 4059/2021,"Altera a Lei nº 12.232, de 29 de abril de 2010, para dispor sobre as contratações de serviços de comunicação institucional, e a Lei nº 9.504, de 30 de setembro de 1997, para dispor sobre gastos com publicidade dos órgãos públicos no primeiro semestre do ano de eleição.",Sim
5525,2022-05-10,PL 4059/2021,"Altera a Lei nº 12.232, de 29 de abril de 2010, para dispor sobre as contratações de serviços de comunicação institucional, e a Lei nº 9.504, de 30 de setembro de 1997, para dispor sobre gastos com publicidade dos órgãos públicos no primeiro semestre do ano de eleição.",Não
5525,2022-05-10,MSF 70/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor FÁBIO VAZ PITALUGA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Armênia.",Votou
5525,2022-05-10,MSF 66/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor BERNARD JORG LEOPOLD DE GARCÍA KLINGL, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Belarus.",Votou
5525,2022-05-10,MSF 56/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor  LUÍS HENRIQUE SOBREIRA LOPES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Estado Plurinacional da Bolívia.",Votou
5525,2022-05-04,PLP 60/2022,"Reabre o prazo para os Municípios entregarem a declaração de renúncia de direitos contra a União decorrentes do art. 91 do Ato das Disposições Constitucionais Transitórias, previsto no art. 5º da Lei Complementar nº 176, de 29 de dezembro de 2020.",Presente – Não registrou voto
5525,2022-05-04,PLP 275/2019,"Declara a passagem de linhas de transmissão de energia elétrica por terras indígenas de relevante interesse público da União, na forma do § 6º do art. 231 da Constituição Federal.",Sim
5525,2022-05-04,PEC 9/2022,"Acrescenta os §§ 7º, 8º, 9º, 10 e 11 ao art. 198 da Constituição Federal, para dispor sobre a responsabilidade financeira da União, corresponsável pelo Sistema Único de Saúde (SUS), na política remuneratória e na valorização dos profissionais que exercem atividades de agente comunitário de saúde e de agente de combate às endemias.",Sim
5525,2022-05-04,PEC 9/2022,"Acrescenta os §§ 7º, 8º, 9º, 10 e 11 ao art. 198 da Constituição Federal, para dispor sobre a responsabilidade financeira da União, corresponsável pelo Sistema Único de Saúde (SUS), na política remuneratória e na valorização dos profissionais que exercem atividades de agente comunitário de saúde e de agente de combate às endemias.",Sim
5525,2023-05-24,MSF 22/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor BENONI BELLI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Organização dos Estados Americanos.",Presente – Não registrou voto
5525,2023-05-24,MSF 20/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CLEMENTE DE LIMA BAENA SOARES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Peru.",Votou
5525,2023-05-24,MSF 19/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor GUILHERME DE AGUIAR PATRIOTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Organização Mundial do Comércio e a outras Organizações Econômicas, em Genebra, Confederação Suíça.",Votou
5525,2023-05-24,MSF 18/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor MICHEL ARSLANIAN NETO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Organização de Aviação Civil Internacional, em Montreal, Canadá.",Votou
